Job Code,Job Title,Active Learning,Wrist-Finger Speed,Number Facility,Electronic Mail,In an Open Vehicle or Equipment,"Guiding, Directing, and Motivating Subordinates",Exposed to High Places,"Inspecting Equipment, Structures, or Material",Depth Perception,Deal With Physically Aggressive People,Written Expression,Extremely Bright or Inadequate Lighting,Exposed to Disease or Infections,Operation Monitoring,Level of Competition,Spend Time Bending or Twisting the Body,Provide Consultation and Advice to Others,Communicating with Persons Outside Organization,Control Precision,Auditory Attention,Fluency of Ideas,Manual Dexterity,Programming,"Monitor Processes, Materials, or Surroundings",Social Perceptiveness,Spend Time Walking and Running,Time Management,Judgment and Decision Making,Monitoring,Stamina,Equipment Selection,Systems Evaluation,"Spend Time Kneeling, Crouching, Stooping, or Crawling",Interacting With Computers,Memorization,Exposed to Contaminants,"Indoors, Not Environmentally Controlled",Complex Problem Solving,Updating and Using Relevant Knowledge,Exposed to Hazardous Conditions,Frequency of Conflict Situations,Speed of Limb Movement,Training and Teaching Others,Making Decisions and Solving Problems,Importance of Repeating Same Tasks,Interpreting the Meaning of Information for Others,Assisting and Caring for Others,Thinking Creatively,"Judging the Qualities of Things, Services, or People","Estimating the Quantifiable Characteristics of Products, Events, or Information",Time Sharing,Spend Time Sitting,Analyzing Data or Information,Spend Time Standing,Speed of Closure,"Communicating with Supervisors, Peers, or Subordinates",Information Ordering,Deductive Reasoning,Technology Design,Selective Attention,Explosive Strength,Reaction Time,Gross Body Coordination,Quality Control Analysis,Monitoring and Controlling Resources,Problem Sensitivity,Night Vision,Hearing Sensitivity,Repairing,Service Orientation,Public Speaking,Time Pressure,Coordinate or Lead Others,Repairing and Maintaining Electronic Equipment,Scheduling Work and Activities,Exposed to Hazardous Equipment,Multilimb Coordination,Developing Objectives and Strategies,Controlling Machines and Processes,"Outdoors, Exposed to Weather",Performing General Physical Activities,Deal With Unpleasant or Angry People,Establishing and Maintaining Interpersonal Relationships,Letters and Memos,Repairing and Maintaining Mechanical Equipment,"Organizing, Planning, and Prioritizing Work",Visualization,Far Vision,"Spend Time Climbing Ladders, Scaffolds, or Poles",Written Comprehension,Resolving Conflicts and Negotiating with Others,Operations Analysis,Perceptual Speed,Spatial Orientation,Consequence of Error,Learning Strategies,Getting Information,Installation,"Operating Vehicles, Mechanized Devices, or Equipment","Exposed to Minor Burns, Cuts, Bites, or Stings",Peripheral Vision,"Indoors, Environmentally Controlled",Systems Analysis,Writing,Dynamic Flexibility,Gross Body Equilibrium,Evaluating Information to Determine Compliance with Standards,Telephone,Equipment Maintenance,Developing and Building Teams,Management of Financial Resources,Near Vision,Very Hot or Cold Temperatures,In an Enclosed Vehicle or Equipment,Processing Information,Speaking,Active Listening,"Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls",Contact With Others,Importance of Being Exact or Accurate,Mathematical Reasoning,Freedom to Make Decisions,Glare Sensitivity,Operation and Control,Performing Administrative Activities,Oral Expression,Dynamic Strength,Troubleshooting,Responsible for Others' Health and Safety,Arm-Hand Steadiness,Spend Time Making Repetitive Motions,Trunk Strength,Originality,Spend Time Keeping or Regaining Balance,Persuasion,Frequency of Decision Making,Instructing,Management of Material Resources,Reading Comprehension,Physical Proximity,Oral Comprehension,"Outdoors, Under Cover",Handling and Moving Objects,Response Orientation,Science,"Identifying Objects, Actions, and Events",Deal With External Customers,Structured versus Unstructured Work,"Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets",Coaching and Developing Others,Flexibility of Closure,Face-to-Face Discussions,Coordination,Speech Clarity,Staffing Organizational Units,Work With Work Group or Team,"Sounds, Noise Levels Are Distracting or Uncomfortable",Mathematics,Management of Personnel Resources,Rate Control,Coordinating the Work and Activities of Others,Exposed to Radiation,Visual Color Discrimination,Extent Flexibility,"Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection",Speech Recognition,Inductive Reasoning,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",Static Strength,"Cramped Work Space, Awkward Positions",Performing for or Working Directly with the Public,Category Flexibility,Negotiation,Exposed to Whole Body Vibration,Responsibility for Outcomes and Results,Critical Thinking,Documenting/Recording Information,Pace Determined by Speed of Equipment,Impact of Decisions on Co-workers or Company Results,Sound Localization,Selling or Influencing Others,Finger Dexterity
00-0000,Total Average,0.005112279844161196,0.006073534742513703,0.0062242452945391194,0.007082128357397422,0.004277424627211584,0.004526028070507713,0.004132286371302346,0.005236044622035576,0.004728930155380863,0.005024755693436227,0.006310284279850607,0.00480380812400746,0.005025466207000886,0.005283486912928295,0.005768736553602548,0.006290495699510676,0.004906234431381693,0.005941807028739676,0.005775475333155062,0.0052345223105751265,0.0044930296073790645,0.006363033768180526,0.0055071754793359256,0.004913881957176032,0.005170723133881459,0.006955741717930978,0.0042164012854340955,0.004625446039274207,0.004739946810454376,0.005978118088576038,0.00539766789036616,0.005305597197167166,0.005290209326224,0.00728510277602573,0.005912850178825526,0.005789969373805664,0.005324620150879178,0.0064392494815963975,0.005499182181615318,0.004826083828287775,0.005344493017755015,0.005714560990536526,0.0051151931935874756,0.004688029404944677,0.008029796026750259,0.005671966946639092,0.005493698269552144,0.006090856038696947,0.004959507284264403,0.005091798123521759,0.005244420038483489,0.008310884030816527,0.005607616058063167,0.007615153806316979,0.005102659925812565,0.0052736485366755405,0.005267980827901309,0.005392362149466398,0.0049436602164277576,0.004013284640081709,0.005552210288859445,0.005199675196695216,0.005728564419090041,0.005382787316623448,0.005094085629268143,0.00478624517524961,0.005053694589316727,0.004968974693932394,0.005143583384863563,0.006009527191157478,0.00599879128698727,0.0056727707672578976,0.005111111894642626,0.0052581137857158605,0.004865859429777742,0.005136525764882945,0.005696660967630789,0.004871535400318454,0.0056209470794264405,0.005126394017127699,0.006205856154277367,0.007044653284536913,0.005888641971621049,0.006231660731620278,0.005147791999171575,0.0053434618090070765,0.005634136498869318,0.004153686462249668,0.004082270003002256,0.006718084654386467,0.0054099848992654985,0.00529857567113297,0.004970394438776354,0.0048124247533919825,0.0047616548767367,0.005227523768721573,0.005562678346864706,0.004025813812324086,0.004909065287748184,0.00570941683395617,0.0050996583570920495,0.0070905413760937,0.005385582912798813,0.005920298536565444,0.00472803097629677,0.005309969542368213,0.005174916585807795,0.006249202247350637,0.005317884003591646,0.0046577023220093884,0.004464282823799894,0.006259417336718346,0.005429307870532284,0.0049664843746596845,0.006090654233245104,0.006476253760837445,0.006356471592838571,0.006861221319319403,0.006980656537520483,0.006846770077870569,0.006067237958690718,0.006297392091859811,0.004976511815158164,0.0053292565651898395,0.006764936497028139,0.006374852069739564,0.005881575970908089,0.00486877341154973,0.004897502185005154,0.006228159972873644,0.008244445688327023,0.006404640319943542,0.005776441529564796,0.004988698215996158,0.005488611268263679,0.005068513670409429,0.005141124142956815,0.00442793565082464,0.006546137083434912,0.00677118929002112,0.0047545795657547565,0.004962729915984061,0.00651860029972519,0.0048208623169988495,0.004791820778598993,0.005077178545151678,0.007105419499785126,0.005925324791964092,0.0058873761244002945,0.004967867205760196,0.0044642441711213844,0.005399221407034256,0.003952752792241202,0.006439307699012477,0.004576431187531515,0.005581190315825807,0.00537913449334319,0.005926843557579663,0.004480262553093046,0.0054415151745576444,0.0045829225480728455,0.0030139517191494626,0.005995664812745546,0.005943058963963715,0.0044002885895960495,0.006227369680325063,0.0054130573327266585,0.005337001699201564,0.005889192700905855,0.0046627692774539225,0.007216804480857564,0.0054381567876943,0.005547393960482566,0.0033509617903552964,0.004557218793911071,0.0055454163581716825,0.005683990573731829,0.0061072163798247935,0.00477613356651369,0.005264576357615247,0.006074774912058896,0.006130765139686642
11-1011,Chief Executives,0.011142509951470163,0.0,0.008540505941587387,0.005866401115251346,0.0001934003837026528,0.017029307822906764,0.0,0.0,0.0,0.0037704020703111804,0.008490751727637217,0.0,0.0,0.0,0.011882417783197272,0.0,0.008612835552535534,0.011593040889584905,0.0,0.0,0.00780929135183307,0.0,0.0011806026802628972,0.0016993948400899337,0.014902331243526603,0.0,0.017032666571335307,0.01846998444422683,0.013806726666570634,0.0,0.0,0.01782872584763604,0.0,0.004425600456383163,0.010627888179497122,0.0,0.0,0.011413325071775175,0.003854045188928443,0.0,0.012861278385304735,0.0,0.0,0.010186176276114222,0.0,0.0077644297540762075,0.0,0.004907744016690539,0.014522035664229112,0.006767992572316033,0.007037603063925187,0.004641655002780298,0.009106882323193273,0.0,0.011408889637132739,0.010760112095688784,0.005429022263516527,0.009520658948417046,0.0010302468520738493,0.0,0.0,0.0,0.0,0.0,0.02029953550162016,0.0067947326819041785,0.0,0.0,0.0,0.002337372665704689,0.008314015477126978,0.010540934212609076,0.012828399087181032,0.0,0.0026563185127960755,0.0,0.0,0.01568849542521815,0.0,0.0,0.0,0.006206987287032423,0.009820558858329772,0.010122118632058977,0.0,0.006947672507183736,0.004431736142079817,0.0017941838561761115,0.0,0.008225394582477537,0.012846729614278367,0.010451136598443357,0.005158441814496718,0.0,0.003983082873999508,0.003850838635617206,0.008644929682888809,0.0,0.0,0.0,0.0,0.0063200843173543,0.016790447668324066,0.00856892145066786,0.0,0.0,0.007966118227010762,0.006619281765903269,0.0,0.016636758560604214,0.029430770475224494,0.006397970863171967,0.0,0.004596396108258616,0.0051280661197382026,0.010581809154547638,0.007279594346153656,0.0,0.006163940213527308,0.0,0.008410884153114537,0.003978490823012671,0.0,0.0,0.0036625286070020306,0.008803863514364721,0.0,0.0,0.004138668696259906,0.0,0.0,0.0,0.01257521240069788,0.0,0.0173787395050005,0.011601087594679088,0.003158129126021103,0.027326510805610216,0.007774769281753432,0.0,0.015601472771023151,0.0,0.0,0.0,0.0,0.005766827657519442,0.006542339410981377,0.01236655439083467,0.0,0.009481137321010066,0.008437708971071864,0.007867774068641982,0.01860693883228704,0.009895560521996201,0.017270301582515458,0.0075869731960794195,0.0,0.007922996126428428,0.020738904861952043,0.0,0.00965971898655992,0.0,0.0,0.0,0.0,0.012682562212310292,0.008234975386428768,0.0,0.0,0.0,0.0,0.01200994168347047,0.01868628511213409,0.0025480554521053666,0.01163445296413755,0.012309426032382591,0.0,0.0,0.013548924948144667,0.0,0.011250626447051828,0.0
11-1021,General and Operations Managers,0.00817840779718218,0.0,0.004377059603747182,0.008208699773477632,0.0,0.02056419141977539,0.00280584991614667,0.002849557503508193,0.0,0.0,0.011662110650603987,0.0,0.0,0.0028458281708116377,0.006238867166753973,0.0,0.005484712646624134,0.009319477900127188,0.0,0.0,0.0,0.0,0.0,0.01036368413463294,0.018332422856030636,0.0,0.01974597046555894,0.006710614891058147,0.018878198690450296,0.0010304988756763061,0.0,0.007952195353521626,0.0,0.006539051038756932,0.0,0.0,7.5566539396487196e-06,0.006771186667933849,0.0,0.0,0.014535955730714919,0.0,0.010116457056211439,0.009951206078066542,0.005008731006804609,0.004039903884352529,0.0005831359319965039,0.0,0.01686768689082872,0.010597544704187174,0.007694235910716058,0.0049242816107223685,0.0054387478349899165,0.0,0.0,0.0083146267130699,0.005050832934111112,0.006865167071018509,0.00513816190177416,0.0,0.0027756799478145843,0.0015994713678450807,0.0007542640156632826,0.0,0.02163766950239845,0.010824395678117608,0.0003102686980834781,0.0,0.0,0.006172288592045635,0.00696521639228916,0.014156783555173866,0.015420260027060904,0.0,0.015310010136081175,0.0037549954974683422,0.0,0.011955795561606614,0.0,0.0,0.0,0.007833745005317774,0.005151566152098913,0.01120260959110233,0.0003671658875422377,0.007980767403670066,6.890331777410254e-05,0.0,0.0,0.00886172118011593,0.01481259947233639,0.010883992593544996,0.0,0.0,0.003953067555221043,0.004145130219502158,0.0015316081600958047,0.0,0.0,0.0,0.0015188927009343895,0.007542058502646593,0.00666433683325872,0.0019751561832445736,0.0,0.0,0.009098975833687531,0.009782382449820468,0.0,0.016842791196959972,0.02628392632784974,0.0,0.0,0.0,0.0069737467841165185,0.00939020239161103,0.009070687692289471,0.0,0.009601388088717865,0.0,0.0052037632981506415,0.006729594554899696,0.0,0.0,0.011345145108451582,0.006452735514449289,0.0,0.0,0.011487102397905465,0.0,0.0,0.0,0.0042932603077584066,0.0,0.012967308310441536,0.012139963756654824,0.005031079346753651,0.029385397781094256,0.008130710861730851,0.0,0.007054482724637009,0.0,0.0,0.0,0.0,0.007728398563818933,0.008118134558020995,0.016087322362833497,0.0,0.015268991788451541,0.0,0.011625095040583162,0.02316024813040232,0.013086753405683473,0.02342159507422848,0.013127708001775453,0.000644705194847059,0.0,0.018251593526385612,0.0,0.020911657771357204,0.0,0.0,0.0,0.0,0.013753533619072663,0.0,0.001741055033929768,0.0,0.0,0.009241931483983484,0.0030523113395046994,0.020038868369699325,0.0,0.0201030128851825,0.008804387901645384,0.0014133662614648729,0.0,0.014679396109684715,0.0016019118967657172,0.016750139786763357,0.0
11-2011,Advertising and Promotions Managers,0.0051133157927473845,0.0,0.010214401012867717,0.014086829058794442,0.0,0.003432911280367782,0.0,0.0,0.0,0.0,0.01476883869936667,0.0,0.0,0.0,0.006819091741073147,0.0,0.0,0.02304136984554093,0.0,0.0,0.013252034991502414,0.0,0.007100763189391591,0.0,0.027633129501504032,0.0,0.018627564856896206,0.01867423342843065,0.0,0.0,0.0,0.01528931254134499,0.0,0.01694536745964744,0.004954973936880866,0.0,0.0,0.01020645659023309,0.0016737186119683382,0.0,0.0061400932148871525,0.0,0.0,0.0,0.0,0.0,0.0,0.016066516736999447,0.0029501028831086986,0.0,0.00585461688334817,0.018040935839026044,0.0,0.0,0.007174703340948304,0.00987193530290993,0.0,0.014744780655273753,0.0024739036776389254,0.0,0.0,0.0,0.0,0.0,0.0,0.0023467421280817776,0.0,0.0,0.0,0.0056126692569452635,0.004674128345944581,0.0,0.015142486655080748,0.0,0.0058310438676859614,0.0,0.0,0.010463349067948774,0.0,0.0017408473396461526,0.0,0.0,0.009742230613676616,0.013566688431529262,0.0,0.016373019584232505,0.014344328982605712,0.0,0.0,0.013357595496211776,0.0,0.01640583894408163,0.003295199640019611,0.0,0.0,0.006248105940804268,0.004715194718590266,0.0,0.0,0.0,0.0,0.010911480656793659,0.013288938610762534,0.01470995328760265,0.0,0.0,0.0,0.012610817875926383,0.0,0.0,0.02812926379591341,0.008658306748116176,0.0,0.0009612007585228454,0.0,0.014154194498484507,0.01748029143541431,0.0,0.010855951394358042,0.004060856431175264,0.010808543294414786,0.015456658907537116,0.0,0.0,0.008082768302554937,0.01723567636830914,0.0,0.0,0.0,0.0,0.0,0.0,0.0266916664049045,0.0,0.019546096696677766,0.012357323558384403,0.0017711775894921637,0.022968957974122867,0.008781670369093298,0.0,0.010633479067492208,0.004882913584844381,0.0,0.0,0.0,0.0,0.013278714562931756,0.007001877209914919,0.0,0.0,0.010071203495706737,0.01387028521169883,0.015370189931920596,0.0197261406445542,0.005242634539499963,0.009743193875907472,0.0,0.012620774184386271,0.016218465515341136,0.0,9.966928692833444e-05,0.0,0.010886451594006318,0.0,0.0,0.020731202775747776,0.004185006531409633,0.0,0.0,0.0,0.003405062101110465,0.025258489741441178,0.015539767122589145,0.0,0.012568181557236121,0.01718008235737076,0.0,0.0,0.00682109052135049,0.0,0.026131959542267692,0.0
11-2021,Marketing Managers,0.017439936977914298,0.0,0.012646732709954634,0.010546936551049596,0.0,0.017739769362951942,0.0,0.0,0.0,0.0,0.01105756334834354,0.0,0.0,0.0,0.01691144440544656,0.0,0.006383449997848644,0.01470743059599415,0.0,0.0,0.005460695520534133,0.0,0.008510259449755446,0.0,0.017759709872242926,0.0,0.013946626584752424,0.01398156776710422,0.013977249687579275,0.0,0.0,0.019277606979937443,0.0,0.010264178463833562,0.00740524932570013,0.0,0.0,0.007641666525443229,0.00226667914542981,0.0,0.005207876360773521,0.0,0.0,0.009459806400127843,0.0,0.0023374281301176618,0.0,0.015909774719058283,0.0022087687582033264,0.012167866948718492,0.004383404706741103,0.013817155588191887,0.006767775087895803,0.0,0.009308102982717888,0.019843197207742896,0.0,0.011039550872751528,0.001852234098430877,0.0,0.0,0.0,0.0,0.0,0.012148270698438183,0.0017570270941210536,0.0,0.0,0.0,0.004202256326669335,0.014402256701390219,0.007740101484760769,0.015583039046130258,0.0,0.005595513054664028,0.0,0.0,0.02009470765641945,0.0,0.0,0.0,0.0,0.021462328071605637,0.006356493746684877,0.0,0.01643961850952448,0.005408745181100074,0.0,0.0,0.010000952775470692,0.012524482229167968,0.023361706531651816,0.0,0.0,0.0,0.006923248165318293,0.00383060945970172,0.0,0.0,0.0,0.0,0.007143180961242738,0.012580389390861587,0.0022290752903771113,0.0,0.0,0.0,0.010917037361900495,0.0,0.020920748497279717,0.02408305050498591,0.0,0.0,0.0005211336005960115,0.0,0.00793615855761451,0.00738591399056873,0.0,0.0064048295004062675,0.0,0.01031216785239235,0.007373737860884558,0.0,0.0,0.0,0.00728227641571608,0.0,0.0,0.0,0.0,0.0,0.0,0.017360180810537224,0.0,0.02293939370324535,0.005190279886137752,0.0035019769291557102,0.017197066947125333,0.009175966350829498,0.0,0.01070062734833696,0.0,0.0,0.0,0.0,0.011465240441675642,0.010722014530129333,0.014304181422937693,0.0,0.006617800516400787,0.004019152212692213,0.006624502190459095,0.011507800464742857,0.008474058326401388,0.0031557247439365247,0.011995156453365671,0.0,0.004654180501961537,0.0179279407393481,0.0,0.018171056670160467,0.0014252151295153733,0.008150784945911996,0.0,0.0,0.007635228190716152,0.008969320568985072,0.0,0.0,0.0,0.0,0.01891126012578418,0.022614994555336995,0.0,0.013658703040897587,0.009936248933091467,0.0,0.0,0.00785729592018819,0.0,0.029987895749061938,0.0
11-2022,Sales Managers,0.013017926269660389,0.0,0.011252268208858381,0.009384001510588387,0.0,0.02049194748311617,0.0,0.0,0.0,0.0,0.009838325153663343,0.0,0.0,0.0,0.018318532503271565,0.0,0.020496578574685585,0.012819470133642926,0.0,0.0,0.004858583794974663,0.0,0.0018885134373422493,0.0,0.015801474054772228,0.0,0.012408832110202144,0.012439920579008603,0.012436078623139352,0.0,0.0,0.019352096958444302,0.0,0.0077978733323856185,0.01700056248651051,0.0,0.0,0.006799074771245844,0.002016748694919925,0.0,0.0053581635874689615,0.0,0.014473600166232364,0.0034934597037243535,0.0,0.005425128577198767,0.0,0.01535647069269607,0.0004463316931308853,0.0030557277462692728,7.42304989503247e-05,0.005771333793568048,0.00826311297896911,0.0,0.008281765233701385,0.008792031623690395,0.0014589086527423349,0.009822298784551636,0.0016480015304452488,0.0,0.0,0.0,0.0,0.0,0.018780655149917364,0.0047468161984576445,0.0,0.0,0.0,0.01811346406007423,0.008570240173478828,0.0009831950620892286,0.005770001747958357,0.0,0.011178782314337414,0.0,0.0,0.018214663877167053,0.0,0.0,0.0,0.004533794161593706,0.012886904521603456,0.014760721004774104,0.0,0.014213608300191869,0.0,0.0,0.0,0.008898219449608858,0.01779282371197761,0.008894844242611196,0.0,0.0,0.0,0.008324012361377807,0.0,0.0,0.0,0.0,0.0,0.0,0.017855393834269834,0.007766988502746627,0.0,0.0,0.0,0.0105883230399572,0.0,0.02116667809001561,0.023909882860421686,0.0,0.0,0.00982538340884144,0.0016860651965409507,0.009428877286760198,0.009108046620329567,0.0,0.010517003424512249,0.0,0.0091751190723396,0.0,0.0,0.0,0.005068186459998714,0.006479312031018259,0.0,0.0,0.0,0.0,0.0,0.0,0.015445998196884643,0.0,0.027799346577762868,0.0,0.013118306884008328,0.021163480152888058,0.00816419836039718,0.0,0.01216105492066829,0.0027197243269044403,0.0,0.0,0.0,0.0,0.009655458616527623,0.0018424094848350663,0.0,0.02146204983522562,0.0,0.0,0.020131624354215904,0.010452188255211613,0.021635306212316324,0.003981230572550897,0.0,0.00840738277697332,0.02327595287504144,0.0,0.019029876942001873,0.0,0.0,0.0,0.0,0.01381017951960441,0.00798033792664954,0.0,0.0,0.0,0.007710212345525245,0.01682605112190877,0.025201551149767163,0.0,0.006797219699349956,0.008840650035809066,0.0,0.0,0.0,0.0,0.03301082874823064,0.0
11-2030,Public Relations and Fundraising Managers,0.0037667374974768397,0.0,0.007524465311531569,0.010377099593881629,0.0,0.0013140177136267085,0.0,0.0,0.0,0.0,0.01501932352964222,0.0,0.0,0.0,0.006356264567123108,0.0,0.014092135029217488,0.022715405592130884,0.0,0.0,0.005372762128051936,0.0,0.0020883726416254045,0.0,0.023238308854532902,0.0,0.013722044535695106,0.013756423061387146,0.0,0.0,0.0,0.018967180336607846,0.0,0.009417764848142688,0.007286002850056745,0.0,0.0,0.007518613031749419,0.0018312870165065399,0.0,0.008128505739029832,0.0,0.0,0.002120990304803679,0.0,0.006503737568328822,0.0,0.013163489872309883,0.009851530484565907,0.0,0.008543551555242588,0.011562953899866281,0.010686835518926347,0.0,0.009158214919967234,0.012662836415770602,0.0096034184535126,0.010861781364074383,0.0,0.0,0.0,0.0,0.0,0.0,0.005628453790289513,0.00876959884362555,0.0,0.0,0.0,0.009572625605582646,0.010952199033017857,0.004914131545131859,0.014735341136124205,0.0,0.013571774917804747,0.0,0.0,0.019028768209299024,0.0,0.0,0.0,0.004487191845509238,0.0252779392057204,0.015891315592635683,0.0,0.016403428788932257,0.002803981505378396,0.0,0.0,0.00983990777629532,0.010529382177352872,0.0056837527228860004,0.0,0.0,0.0020456525997097183,0.0046026836380449535,0.007905431418482996,0.0,0.0,0.0,0.0,0.011740630616534005,0.01735564687199743,0.015157598254670186,0.0,0.0,0.0,0.010499332583828866,0.0,0.010045181795495467,0.026440238254510053,0.0,0.0,0.002856692889360053,0.003760961755319514,0.01042672452181479,0.010071940715081013,0.0,0.012598789986975003,0.0064077115789329545,0.003412205146817609,0.012473343487161401,0.0,0.0,0.008926180757465228,0.012696706227878551,0.0,0.0,0.0,0.0,0.0,0.0,0.017080630414981465,0.0,0.02544100505849349,0.011386685594576312,0.0034455847149007525,0.01692014316851182,0.011390512747550267,0.0,0.01636777522899877,0.0,0.0,0.0,0.0,0.0,0.014898855719695986,0.010284588235497378,0.0,0.0035798096934441396,0.0,0.013917335942167168,0.01477711398537156,0.011558331312707771,0.0,0.013883091146327553,0.0,0.002125930537437217,0.009320357087496381,0.0,0.011745606091502296,0.0,0.0,0.0,0.0,0.01139198665122401,0.011810723677006942,0.0,0.0,0.0,0.006790263521852871,0.02367923175980966,0.017065186469834997,0.0,0.013090392957425498,0.0035373142493252724,0.001258453306627307,0.0,0.011789764034924688,0.0,0.026737826661258474,0.0
11-3010,Administrative Services and Facilities Managers,0.0012923606671355538,0.0,0.006260904019632711,0.012934106485930196,0.0,0.02382568667670778,0.0,0.0,0.0,0.005664246175368989,0.014014923340297443,0.0,0.0018829044442125176,0.0,0.0,0.0,0.009072439679330099,0.011813217185297457,0.0,0.0,0.0012667825841749132,0.0,0.0,0.007522971138693583,0.0030165607057539676,0.0,0.038812222651336575,0.001476641560680898,0.003969672223788644,0.0,0.0,0.004845401515437228,0.0,0.009353395804363243,0.009385793085329587,0.0,0.0,0.009685440378892112,0.003900606592784809,0.0,0.007116779320015044,0.0,0.0012972739813252214,0.008623446036717965,0.0021811138439213704,0.00036313331058217724,0.005912631588617131,0.0026293176994612788,0.004963203894629509,0.001980978829569158,0.021067316297797047,0.008352261005864116,0.0035884952194073223,0.0,0.0,0.015365266215791465,0.0,0.00564764468553684,0.0,0.004961618335226936,0.003970305939541876,0.0,0.0,0.0,0.029962824308350032,0.0,0.004178157138495637,0.0,0.0,0.008828782322997976,0.0,0.0011105974521016498,0.008988251329674053,0.005552839134371128,0.027614370798814177,0.0,0.0,0.0,0.002545717219461504,0.0,0.00391277691867373,0.0030679109340691515,0.013265257773339801,0.008612422625625024,0.004304460149148072,0.022014016703140807,0.003612075203122879,0.0,0.0,0.012675720867486917,0.014025953048099537,0.015568358475228678,0.0,0.0,0.0,0.005929154455873634,0.01589298101208944,0.0,0.001868596273356305,0.0,0.0021726095318715197,0.005151113006813659,0.012610568758648733,0.013959043893813272,0.0,0.0,0.005676155745009796,0.011655439706196882,0.0,0.01754625483868988,0.030524094323045512,0.0018536269399299068,0.0,0.0,0.005333455123903247,0.010058694695886569,0.01297462455957187,0.0,0.0046858563025549095,0.0,0.0013477587769259343,0.0,0.0008468235997386359,0.0,0.028389106473634605,0.009229930907373542,0.0,0.0,0.01317509469096935,0.0,0.0,0.0,0.006141038311464297,0.0,0.00773756825498971,0.0016754905683942214,0.004438585306315235,0.030147870427538227,0.014673202575467448,0.0,0.0028576226797009476,0.0,0.0029085740548942863,0.0,0.0,0.0023621092525724823,0.011447307551309497,0.0009017442807398597,0.0,0.014996171916428757,0.0006310679667658048,0.014462058454393238,0.023856886732086028,0.006591527316517926,0.028625611901726335,0.012224551564834213,0.0,0.0,0.022722792282171146,0.0,0.022266384941550543,0.0,0.0,0.0,0.0,0.009677280102997995,0.003971371541816981,0.0,0.0,0.0,0.0014422871199357863,0.007502493612315583,0.02866340486141297,0.0,0.017311741295585114,0.00857523136930752,0.008229913972090643,0.0,0.0012441135056419435,0.002291359392266854,0.0006840977495180074,0.0
11-3021,Computer and Information Systems Managers,0.005982788142203222,0.004135608373404262,0.011399935224308476,0.00950715068107802,0.0,0.01821686828949344,0.0,0.0,0.0,0.0,0.007913022703702451,0.0,0.0,0.004626109808144212,0.010010421940533304,0.0,0.01046701980317093,0.0,0.0,0.0,0.004922344501260822,0.0,0.02693830097765272,0.004950919844438891,0.010287414283380869,0.0,0.008964083574504145,0.015606949266248667,0.01603410732604174,0.0,0.002676965830521774,0.019606060545830587,0.0,0.014452505204882522,0.006675191495617395,0.0,0.0,0.006888301144156285,0.003139569188818677,0.0,0.006896541494228048,0.0,0.0,0.011918963109275978,0.009564073270306912,0.004726020812386541,0.0,0.0036950448578469525,0.01276278799802327,0.011905475624670795,7.520464887564699e-05,0.014502487668370683,0.01319740347471687,0.0,0.008390449414705554,0.00913190001609502,0.01276347924614369,0.012690239405342542,0.02219310649931078,0.0,0.0,0.0,0.0,0.005523718652612946,0.017973662397040156,0.011011614476304124,0.0,0.0,0.0,0.0,0.0,0.006977031742466798,0.01823840297155013,0.0,0.010955978239247465,0.0,0.0,0.01675339854429556,0.0,0.0,0.0,9.203262850107603e-05,0.0044781939361730645,0.0,0.0,0.013981382228795674,0.004875515765490756,0.0,0.0,0.00901499355102152,0.00833221078452721,0.016937220704464746,0.0,0.0,0.01032013226960248,0.00843325096457842,0.006159911690218887,0.0,0.0,0.0,0.0,0.0,0.018089715721044355,0.009927695000284597,0.0,0.0,0.004210873326439076,0.004964946563089743,0.0,0.019547900638926266,0.024223659689788433,0.00584346033828991,0.0,0.0,0.006746869722568416,0.007153760228950971,0.009227574348965255,0.0,0.005107723896617139,0.0,0.007294647313037736,0.0,0.0,0.0,0.006095698788844811,0.006564342058034246,0.0,0.005990246898551393,0.0,0.0,0.006592031447970303,0.0,0.00891638118600528,0.0,0.007930956436115747,0.0017146581341010937,0.005118096918624603,0.018471441443460135,0.010435605830510605,0.0,0.01232064822679354,0.0,0.0,0.0,0.0,0.012065919415963387,0.0,0.015344513781869603,0.0,0.012679556854450186,0.0036229179450643786,0.001965535828480035,0.016967057123264507,0.004687905080192288,0.025907562757919705,0.01250737513693438,0.0,0.0105924552249419,0.020974059063220796,0.0,0.015110895461716253,0.0,0.0,0.0,0.0,0.0003204200733445908,0.0133456867874594,0.0,0.0,0.0,0.0,0.01016892944735648,0.008112278837430813,0.0,0.020291134772699296,0.014232883960096372,0.0,0.0,0.011007981699289498,0.0,0.00973252935470856,0.0
