,Job Code,Job Title,Race with the Machine,Race against the Machine,Race ahead of the Machine,Running a Different Race
84,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.10381887977585119,0.17934435282784525,0.07644377345309813,0.12795480602835918
85,17-2161,Nuclear Engineers,0.11141465141360256,0.17833829293244235,0.09679736512141321,0.11202065345996824
86,17-2171,Petroleum Engineers,0.10714270820499719,0.1946527651450136,0.10200545312232871,0.08636134793846212
87,17-3011,Architectural and Civil Drafters,0.14606825392256714,0.22971028262437154,0.05088056974878399,0.0982292208226424
88,17-3012,Electrical and Electronics Drafters,0.17511273671826996,0.13845951436993054,0.09624838501975727,0.10628071412527199
89,17-3013,Mechanical Drafters,0.10566517327253028,0.2530270969609302,0.06811728948459339,0.0935547504233258
90,17-3021,Aerospace Engineering and Operations Technologists and Technicians,0.09797542727613798,0.16286268493635156,0.09287668275594484,0.1413684910117828
91,17-3022,Civil Engineering Technologists and Technicians,0.08088604073781773,0.27312481557647367,0.054076623813094075,0.09661949032826808
92,17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.1279261636113202,0.16820846750141408,0.04672028972118202,0.17911889046032456
93,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,0.016680437926552102,0.2949611581283179,0.031227412086375875,0.168633743824162
94,17-3025,Environmental Engineering Technologists and Technicians,0.05871639605111273,0.253364685767006,0.014252532874300314,0.16963705017096464
95,17-3026,Industrial Engineering Technologists and Technicians,0.11259142711421452,0.1955827120883484,0.07674582374276397,0.1181395966348556
96,17-3027,Mechanical Engineering Technologists and Technicians,0.07476386361016217,0.1999730974906618,0.06165089080126128,0.16037112602184475
97,17-3031,Surveying and Mapping Technicians,0.06024788650487871,0.3070932748867167,0.029714555343566096,0.13546955982973763
98,19-1011,Animal Scientists,0.10439738332862135,0.17159410616616871,0.10690490659665895,0.09683462001748516
99,19-1012,Food Scientists and Technologists,0.09436634123869425,0.22966051905222784,0.09708065957432736,0.07824210988298785
100,19-1013,Soil and Plant Scientists,0.08473382272065233,0.1618337863701346,0.08902080510541416,0.14122548995081236
101,19-1021,Biochemists and Biophysicists,0.07770406885433305,0.2621152203004501,0.09229982156156936,0.06427872265834736
102,19-1022,Microbiologists,0.06613764477132457,0.2546089902819558,0.08244509336243729,0.0900122917439928
103,19-1023,Zoologists and Wildlife Biologists,0.14944586717597172,0.12972035788435604,0.07732491732772376,0.11761253059146781
104,19-1031,Conservation Scientists,0.11852671309211256,0.14637736632449122,0.061368674877883,0.14425765130974075
105,19-1032,Foresters,0.130933419811672,0.1436057328601346,0.06588501522952607,0.13627407242527687
106,19-1041,Epidemiologists,0.12418042857726105,0.19908728237538748,0.11057967734926759,0.054550244086938746
107,19-1042,"Medical Scientists, Except Epidemiologists",0.1642683126998375,0.15694271364687293,0.09853058961721678,0.0597732839291331
108,19-2011,Astronomers,0.11874385662123008,0.21802392752340147,0.11821348540203036,0.0386673200119074
109,19-2012,Physicists,0.1191470432370826,0.21834354206613799,0.12015809649441689,0.03563235905801347
110,19-2021,Atmospheric and Space Scientists,0.1764585060336857,0.20162168820747114,0.09081736688440041,0.04212536760541867
111,19-2031,Chemists,0.1097188838071067,0.20483532698858478,0.08816355839177087,0.095225326431386
112,19-2032,Materials Scientists,0.13457885420058185,0.17368373147680494,0.0983903628000934,0.08465587267833473
113,19-2041,"Environmental Scientists and Specialists, Including Health",0.10057990498426836,0.22231940804778683,0.06767543528734654,0.11128129122935142
114,19-2042,"Geoscientists, Except Hydrologists and Geographers",0.1287329084498053,0.21813525104511916,0.07086280564820541,0.07724326229152832
115,19-2043,Hydrologists,0.10785108079731127,0.1713756549493882,0.10174715800921286,0.10022059095251895
116,19-3011,Economists,0.18987635627816435,0.1706223707786304,0.10821902679393008,0.024567058180566394
117,19-3022,Survey Researchers,0.18833301862694798,0.1680955864946452,0.0865687587729401,0.046835938895873556
118,19-3031,"Clinical, Counseling, and School Psychologists",0.19306912459901798,0.0993154369734056,0.0761251119519446,0.09327424696460579
119,19-3032,Industrial-Organizational Psychologists,0.15539294340272267,0.16226155209430326,0.08925766552494832,0.0703995951327723
120,19-3041,Sociologists,0.1599829079926514,0.1314741958022435,0.1308851393190325,0.04652773696919601
121,19-3051,Urban and Regional Planners,0.19245333834355877,0.13570766202024415,0.0741787977179865,0.07990503594545731
122,19-3091,Anthropologists and Archeologists,0.11660644546726838,0.16693914427919362,0.1087093452339825,0.08063832285327849
123,19-3092,Geographers,0.13116042020633525,0.21417164824427165,0.1089327000417424,0.03841897569174068
124,19-3093,Historians,0.19837434638771995,0.17806571870569315,0.02890972750077865,0.0944165051047095
125,19-3094,Political Scientists,0.17867025011830368,0.12869903956242584,0.1136246495268859,0.04424922679409588
126,19-4010,Agricultural and Food Science Technicians,0.06911301140481593,0.2990713049503778,0.03331585063342519,0.12492859890629113
127,19-4021,Biological Technicians,0.06549985672163575,0.30358826632003966,0.019888960073458216,0.12795243542276472
128,19-4031,Chemical Technicians,0.05466445670500204,0.3590644229760249,0.045585336694912854,0.07410299578924621
129,19-4042,"Environmental Science and Protection Technicians, Including Health",0.04804039865330901,0.2504934762009262,0.03585918200019174,0.16365018653418217
130,19-4045,Geological and Petroleum Technicians,0.09376250420317361,0.22567305116539935,0.04746062848255874,0.13949261756564807
131,19-4051,Nuclear Technicians,0.0480096427084284,0.2545454050040783,0.021678752748921736,0.17690780094823286
132,19-4061,Social Science Research Assistants,0.16813963673299548,0.17932550014472554,0.11595674714903342,0.038719461470188746
133,19-4071,Forest and Conservation Technicians,0.03768501421301722,0.1714464790128908,0.02344527333653092,0.23349919748946477
134,19-4092,Forensic Science Technicians,0.09784872520121278,0.24826096696986258,0.03570514449877436,0.11131087433389314
135,19-5011,Occupational Health and Safety Specialists,0.09949925303010188,0.16204353528810006,0.0799078731888836,0.1362363250633225
136,19-5012,Occupational Health and Safety Technicians,0.09738385512555367,0.13385665871257404,0.07441520786045133,0.16579571958271164
137,21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.21793781734122877,0.05039233171903434,0.07751078344037578,0.11345991526951499
138,21-1013,Marriage and Family Therapists,0.1521527156779934,0.1360902168418642,0.08588553459429661,0.0913090009868053
139,21-1015,Rehabilitation Counselors,0.19540041237906677,0.0385264657675414,0.06611039322862372,0.16399116927158608
140,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",0.18995849329464137,0.06968746042483737,0.0768005136246353,0.12315721595538782
141,21-1021,"Child, Family, and School Social Workers",0.20697820036245904,0.05549551760905846,0.0469092414338612,0.1558783945902572
142,21-1022,Healthcare Social Workers,0.16171582149713015,0.09700673042306221,0.061768137634440626,0.15121249907200737
143,21-1023,Mental Health and Substance Abuse Social Workers,0.204559408484618,0.0589047198403105,0.06979168341094391,0.13232151125628694
144,21-1091,Health Education Specialists,0.170368842753411,0.0920161760482347,0.09059145162888387,0.11175831091634865
145,21-1092,Probation Officers and Correctional Treatment Specialists,0.1562633234890321,0.09102130903537499,0.06815783081286443,0.1543329872663835
146,21-1093,Social and Human Service Assistants,0.11794104355964105,0.07747923430776404,0.05077408854688853,0.22510060331660048
147,21-2011,Clergy,0.1517500470340015,0.0802732879763567,0.09320351411676314,0.13450335114909634
148,21-2021,"Directors, Religious Activities and Education",0.18429992348469443,0.03436912150383101,0.07973308194206291,0.14800651713760005
149,23-1011,Lawyers,0.18088153448540378,0.12782707614578984,0.09947306002072076,0.06549771503342224
150,23-1012,Judicial Law Clerks,0.19879170262650686,0.14199669007944365,0.10103314973485902,0.055788338057594096
151,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",0.17931197599287024,0.18077421816818362,0.06497016687990909,0.06999315460410634
152,23-1022,"Arbitrators, Mediators, and Conciliators",0.19979989041014562,0.07863175215313048,0.0875997833250915,0.09695720175876843
153,23-1023,"Judges, Magistrate Judges, and Magistrates",0.1890549061592932,0.1214638015854788,0.06369775360827223,0.10287732758819874
154,23-2011,Paralegals and Legal Assistants,0.21778033275039194,0.23018349260354581,0.05057644683580917,0.016771963309938097
155,23-2093,"Title Examiners, Abstractors, and Searchers",0.23723757540243062,0.15905105830146518,0.0599467526332879,0.06260979102119688
156,25-1011,"Business Teachers, Postsecondary",0.1825115633326144,0.09346353631004363,0.12647796140482875,0.055013861997245936
157,25-1021,"Computer Science Teachers, Postsecondary",0.16736255428846603,0.09307076403203311,0.14040609095684586,0.07052123424864057
158,25-1022,"Mathematical Science Teachers, Postsecondary",0.15330005324434515,0.1501534203021689,0.11501043623587616,0.04896702386517331
159,25-1031,"Architecture Teachers, Postsecondary",0.16780323009672474,0.06760040361477482,0.14230534248816454,0.0740440588204117
160,25-1032,"Engineering Teachers, Postsecondary",0.13950306607422824,0.12763685800398009,0.14199635755804646,0.061680134993626685
161,25-1041,"Agricultural Sciences Teachers, Postsecondary",0.1587422616724859,0.09100534622978738,0.11448086703507045,0.0937294736149767
162,25-1042,"Biological Science Teachers, Postsecondary",0.15640890749111624,0.10470180363213506,0.13202847757663197,0.06067478888887947
163,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",0.16106861568833772,0.09876819910694554,0.12460402077626753,0.07604366398405471
164,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.16109606619720224,0.13271862845629379,0.10857967814470249,0.0697051566409623
165,25-1052,"Chemistry Teachers, Postsecondary",0.13112564838408938,0.15707073807243593,0.10362626761637747,0.07285189357309488
166,25-1053,"Environmental Science Teachers, Postsecondary",0.1533727539432781,0.12152207823508551,0.1239391734676392,0.06338749311183332
167,25-1054,"Physics Teachers, Postsecondary",0.17354094537229778,0.09618127412266696,0.12283225816757495,0.07457383914278035
168,25-1061,"Anthropology and Archeology Teachers, Postsecondary",0.1549021202604743,0.11690706925557107,0.13172991299654563,0.05421513107368175
169,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.18041599214582343,0.09263566840178318,0.12882128437909154,0.055895210595640406
170,25-1063,"Economics Teachers, Postsecondary",0.15595529068258737,0.15587443050468766,0.11264801052293294,0.0427047648003078
171,25-1064,"Geography Teachers, Postsecondary",0.19294821950276048,0.08085512787439636,0.13095731280228537,0.049258467791872824
172,25-1065,"Political Science Teachers, Postsecondary",0.20068425553627298,0.08110351744579011,0.12259073787925125,0.048108160036933856
173,25-1066,"Psychology Teachers, Postsecondary",0.1821176804771613,0.09653377586061074,0.12550615860587214,0.04614843524066119
174,25-1067,"Sociology Teachers, Postsecondary",0.1967706134167234,0.07356048373618947,0.12390793682419256,0.05680975151637583
175,25-1071,"Health Specialties Teachers, Postsecondary",0.16074529052323874,0.11540184816942227,0.10334189093444324,0.08104987478509879
176,25-1072,"Nursing Instructors and Teachers, Postsecondary",0.15421018036904507,0.11187843435159397,0.09737752442138597,0.09870676268974167
177,25-1081,"Education Teachers, Postsecondary",0.17407960435671296,0.07572969569587748,0.12620494454484005,0.0779978328269787
178,25-1082,"Library Science Teachers, Postsecondary",0.16390820815961657,0.0955925733631003,0.15429766810597417,0.04640939910945865
179,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.16693846634808465,0.10152287696350194,0.12901448107929422,0.05562690859270831
180,25-1112,"Law Teachers, Postsecondary",0.20727919746496584,0.08201138621655917,0.10751626986847049,0.058672150878779625
181,25-1113,"Social Work Teachers, Postsecondary",0.185218213977725,0.06378306399020174,0.12968850548122313,0.07617081358675266
182,25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.1884364242253096,0.03672483359168859,0.13303302306042775,0.08368049300264317
183,25-1122,"Communications Teachers, Postsecondary",0.19223348998268194,0.058373028617710404,0.12355106269564842,0.07719462999820778
184,25-1123,"English Language and Literature Teachers, Postsecondary",0.18100626608463655,0.058541654167042705,0.13093963718600238,0.07871000237180746
185,25-1124,"Foreign Language and Literature Teachers, Postsecondary",0.207445164773663,0.04384400947932629,0.12623167841417707,0.0731904802531468
186,25-1125,"History Teachers, Postsecondary",0.19932813802637436,0.06976183182783895,0.13461052388478076,0.046821862038442116
187,25-1126,"Philosophy and Religion Teachers, Postsecondary",0.18397015622157217,0.05800101334003761,0.12537040313405706,0.078814072629873
188,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",0.1705545739279002,0.07363736772126236,0.12137365480028278,0.08619814686363378
189,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",0.17848953395184922,0.03865156234976412,0.11246312655553052,0.1153452328262457
190,25-1194,"Career/Technical Education Teachers, Postsecondary",0.17367846526509823,0.048660831373977205,0.10126327788558147,0.12557595717068892
191,25-2011,"Preschool Teachers, Except Special Education",0.09443747317069873,0.08632577469733038,0.08699087422763067,0.1729957097043398
192,25-2012,"Kindergarten Teachers, Except Special Education",0.12158696894610667,0.11849338306100854,0.10142937911135766,0.11489613595077167
193,25-2021,"Elementary School Teachers, Except Special Education",0.12445779662611617,0.11304156901522784,0.09802718184628746,0.12226722961312686
194,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",0.1324194992835797,0.10034351241409666,0.09763255406356268,0.12814733589753116
195,25-2023,"Career/Technical Education Teachers, Middle School",0.11221127860402227,0.08213258443859718,0.09604959656799676,0.16586359973816503
196,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.14207140774753169,0.08502909160022869,0.11669507330436249,0.11050707366295248
197,25-2032,"Career/Technical Education Teachers, Secondary School",0.11100926597376926,0.09437072879371003,0.08895280052749145,0.16754095880116193
198,25-2057,"Special Education Teachers, Middle School",0.13329937816879567,0.10814925503163986,0.08232681188483923,0.13887196363152293
199,25-2058,"Special Education Teachers, Secondary School",0.15595304590098924,0.07856370307720217,0.09184668573810058,0.13071069145432543
200,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.16653752605485866,0.06959954527736306,0.11134685741898306,0.0952618501456393
201,25-3021,Self-Enrichment Teachers,0.14069635906532915,0.03309915551521633,0.09682748044204983,0.15080451545472967
202,25-4011,Archivists,0.17824446743052236,0.19247183913594415,0.08220833207531204,0.0511618954734326
203,25-4012,Curators,0.09918037806302635,0.162842753021197,0.09421240124987235,0.1093364269181856
204,25-4013,Museum Technicians and Conservators,0.04302631897237395,0.13653057562808946,0.09521631131249181,0.1889707565779008
205,25-4022,Librarians and Media Collections Specialists,0.13789428965880873,0.09469723428522947,0.12165014466560994,0.1145260846383875
206,25-4031,Library Technicians,0.2383574563476112,0.19056620206175737,0.034795644597143315,0.04966045739468445
207,25-9021,Farm and Home Management Educators,0.152868563446793,0.0863121390044482,0.09618909172771316,0.12377918367666574
208,25-9031,Instructional Coordinators,0.153996016428551,0.10418373619642711,0.10569421585362074,0.10336670940740555
209,25-9044,"Teaching Assistants, Postsecondary",0.16633712916014362,0.03801265546722822,0.1757707320601068,0.0619593518436444
210,25-9045,Teacher Assistants,0.13189685710527657,0.019672374348387124,0.06087233998641926,0.22997061176434366
211,27-1011,Art Directors,0.16917676694341166,0.08684697602917063,0.11285684528911577,0.10129311384190881
212,27-1012,Craft Artists,0.05037936502841164,0.203822298620219,0.07021978112144088,0.14985090904725498
213,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.0604593030778046,0.13971300406865425,0.09590032317816366,0.15800340322826695
214,27-1014,Special Effects Artists and Animators,0.14454051582408514,0.17224240424641657,0.13698193015948282,0.040367092840385664
215,27-1021,Commercial and Industrial Designers,0.10144718864630714,0.19780568415231597,0.10693851625102331,0.09740678249655692
216,27-1023,Floral Designers,0.129457955338055,0.12219386599839734,0.06673604857487349,0.14475642234443165
217,27-1024,Graphic Designers,0.15292636354526598,0.1358776956369364,0.1254526898033266,0.06633927385001799
218,27-1025,Interior Designers,0.1347810338046439,0.08780372408283603,0.09834630486276569,0.14371333440384165
219,27-1026,Merchandise Displayers and Window Trimmers,0.05644621689161036,0.170457686245103,0.02653787599344598,0.20867987488602163
220,27-1027,Set and Exhibit Designers,0.084403085685715,0.13343635221386552,0.06686738010351163,0.18570747985730449
221,27-2011,Actors,0.18778271732700177,0.03135482279435605,0.1588501295531153,0.05920130856097964
222,27-2012,Producers and Directors,0.16879319496156345,0.11580147958941617,0.07851108465801719,0.11172973744082616
223,27-2021,Athletes and Sports Competitors,0.04145586248259379,0.1138780347048994,0.05220802607780068,0.24563052088196086
224,27-2022,Coaches and Scouts,0.12442302722030191,0.07794230969122473,0.07406498544452034,0.17515346618528221
225,27-2023,"Umpires, Referees, and Other Sports Officials",0.01284660028118732,0.14018410303830128,0.041885974305536394,0.2806223447137862
226,27-2031,Dancers,0.04663364689019926,0.09721157269557745,0.04239171989846401,0.2536156549510688
227,27-2032,Choreographers,0.0923488974755147,0.07681157048105622,0.07606180699128628,0.20022086318192933
228,27-2041,Music Directors and Composers,0.11615835173131574,0.09197925076476843,0.1339411219350108,0.11138779436986943
229,27-2042,Musicians and Singers,0.11989201828823623,0.15344172371464532,0.12667132451075344,0.06841769964299713
230,27-3011,Broadcast Announcers and Radio Disc Jockeys,0.21674274156679088,0.10894996140271564,0.10900047992728168,0.035043819037723405
231,27-3012,Public Address System and Other Announcers,0.12853358804983675,0.14070891432635446,0.05638219202024236,0.14029522366457972
232,27-3023,"News Analysts, Reporters, and Journalists",0.21330916313208045,0.1432210316591574,0.08994296648345403,0.03460729430034029
233,27-3031,Public Relations Specialists,0.25833475664114863,0.06767329460208006,0.10053427296374258,0.0480549887814425
234,27-3041,Editors,0.18178041389740981,0.17083199902044394,0.0871426353969267,0.0561251540770666
235,27-3042,Technical Writers,0.2137885810703501,0.14290094330234648,0.10290844298594576,0.05150456209577747
236,27-3043,Writers and Authors,0.23083018190476395,0.08274726970165923,0.13810964662292732,0.01832487650066968
237,27-3091,Interpreters and Translators,0.20161150487240131,0.23860059655619184,0.028139164272382965,0.032321658816175394
238,27-3092,Court Reporters and Simultaneous Captioners,0.1667586527375959,0.26212067209858,0.046116557984931396,0.0630161061257884
239,27-4011,Audio and Video Technicians,0.05276157899268411,0.2106481672069232,0.04372396009682547,0.1890589264232299
240,27-4012,Broadcast Technicians,0.05246446662972601,0.2882193572049053,0.038167570319525425,0.14713813247736238
241,27-4014,Sound Engineering Technicians,0.05334033715663753,0.23049015753907667,0.060232102685587076,0.15283746174427615
242,27-4021,Photographers,0.11006786314064532,0.1555919211687724,0.06306444030712988,0.15177573949011403
243,27-4031,"Camera Operators, Television, Video, and Film",0.05003820695721764,0.19857818210843556,0.029728527040156497,0.20807602335199873
244,27-4032,Film and Video Editors,0.12051031293710739,0.22172806785466775,0.06343025165406435,0.09732019972493636
