Job Code,Job Title,Active Learning,Wrist-Finger Speed,Number Facility,Electronic Mail,In an Open Vehicle or Equipment,"Guiding, Directing, and Motivating Subordinates",Exposed to High Places,"Inspecting Equipment, Structures, or Material",Depth Perception,Deal With Physically Aggressive People,Written Expression,Extremely Bright or Inadequate Lighting,Exposed to Disease or Infections,Operation Monitoring,Level of Competition,Spend Time Bending or Twisting the Body,Provide Consultation and Advice to Others,Communicating with Persons Outside Organization,Control Precision,Auditory Attention,Category Flexibility,Manual Dexterity,Programming,"Monitor Processes, Materials, or Surroundings",Social Perceptiveness,Spend Time Walking and Running,Time Management,Judgment and Decision Making,Monitoring,Stamina,Equipment Selection,Systems Evaluation,"Spend Time Kneeling, Crouching, Stooping, or Crawling",Interacting With Computers,Memorization,Exposed to Contaminants,"Indoors, Not Environmentally Controlled",Oral Comprehension,Updating and Using Relevant Knowledge,Exposed to Hazardous Conditions,Frequency of Conflict Situations,Speed of Limb Movement,Training and Teaching Others,Making Decisions and Solving Problems,Importance of Repeating Same Tasks,Interpreting the Meaning of Information for Others,Assisting and Caring for Others,Thinking Creatively,"Judging the Qualities of Things, Services, or People","Estimating the Quantifiable Characteristics of Products, Events, or Information",Time Sharing,Spend Time Sitting,Analyzing Data or Information,Spend Time Standing,Speed of Closure,"Communicating with Supervisors, Peers, or Subordinates",Information Ordering,Deductive Reasoning,Technology Design,Selective Attention,Explosive Strength,Reaction Time,Gross Body Coordination,Quality Control Analysis,Monitoring and Controlling Resources,Problem Sensitivity,Night Vision,Hearing Sensitivity,Repairing,Service Orientation,Public Speaking,Freedom to Make Decisions,Coordinate or Lead Others,Repairing and Maintaining Electronic Equipment,Scheduling Work and Activities,Exposed to Hazardous Equipment,Multilimb Coordination,Developing Objectives and Strategies,Controlling Machines and Processes,"Outdoors, Exposed to Weather",Performing General Physical Activities,Deal With Unpleasant or Angry People,Establishing and Maintaining Interpersonal Relationships,Letters and Memos,Repairing and Maintaining Mechanical Equipment,"Organizing, Planning, and Prioritizing Work",Visualization,Far Vision,"Spend Time Climbing Ladders, Scaffolds, or Poles",Written Comprehension,Resolving Conflicts and Negotiating with Others,Operations Analysis,Perceptual Speed,Spatial Orientation,Consequence of Error,Learning Strategies,Getting Information,Installation,"Operating Vehicles, Mechanized Devices, or Equipment","Exposed to Minor Burns, Cuts, Bites, or Stings",Peripheral Vision,"Indoors, Environmentally Controlled",Systems Analysis,Writing,Dynamic Flexibility,Gross Body Equilibrium,Evaluating Information to Determine Compliance with Standards,Telephone,Equipment Maintenance,Developing and Building Teams,Management of Financial Resources,Near Vision,Very Hot or Cold Temperatures,In an Enclosed Vehicle or Equipment,Processing Information,Speaking,Active Listening,"Spend Time Using Your Hands to Handle, Control, or Feel Objects, Tools, or Controls",Contact With Others,Importance of Being Exact or Accurate,Mathematical Reasoning,Time Pressure,Glare Sensitivity,Operation and Control,Performing Administrative Activities,Oral Expression,Dynamic Strength,Troubleshooting,Responsible for Others' Health and Safety,Arm-Hand Steadiness,Spend Time Making Repetitive Motions,Trunk Strength,Originality,Spend Time Keeping or Regaining Balance,Persuasion,Frequency of Decision Making,Instructing,Management of Material Resources,Reading Comprehension,Physical Proximity,Complex Problem Solving,"Outdoors, Under Cover",Handling and Moving Objects,Response Orientation,Science,"Identifying Objects, Actions, and Events",Deal With External Customers,Structured versus Unstructured Work,"Wear Common Protective or Safety Equipment such as Safety Shoes, Glasses, Gloves, Hearing Protection, Hard Hats, or Life Jackets",Coaching and Developing Others,Flexibility of Closure,Face-to-Face Discussions,Coordination,Speech Clarity,Staffing Organizational Units,Work With Work Group or Team,"Sounds, Noise Levels Are Distracting or Uncomfortable",Mathematics,Management of Personnel Resources,Rate Control,Coordinating the Work and Activities of Others,Exposed to Radiation,Visual Color Discrimination,Extent Flexibility,"Wear Specialized Protective or Safety Equipment such as Breathing Apparatus, Safety Harness, Full Protection Suits, or Radiation Protection",Speech Recognition,Inductive Reasoning,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",Static Strength,"Cramped Work Space, Awkward Positions",Performing for or Working Directly with the Public,Fluency of Ideas,Negotiation,Exposed to Whole Body Vibration,Responsibility for Outcomes and Results,Critical Thinking,Documenting/Recording Information,Pace Determined by Speed of Equipment,Impact of Decisions on Co-workers or Company Results,Sound Localization,Selling or Influencing Others,Finger Dexterity
00-0000,TOTAL AVERAGE,0.0051534650006339,0.006003917384070974,0.00623791449036273,0.007198629085812114,0.004171139110447656,0.004526042746038835,0.004076225156207241,0.005198052971000103,0.004692592236770843,0.005023110715574178,0.006413100854017106,0.0047041963545729915,0.005110659246874368,0.00519641100574659,0.005791193688913443,0.006327338706097401,0.004919616837081405,0.005971546794704408,0.005603246891785808,0.00510812021126553,0.004562979234041952,0.006210047372244671,0.005548693939386155,0.00484915619671473,0.005287395696889639,0.006913029409427553,0.004304934905685485,0.004689433551515433,0.004789292592911888,0.006014534800942272,0.00531486371278403,0.005323650765989311,0.005350755323381211,0.0073726987049077776,0.005786302976100801,0.0056999397253043324,0.005210123789883445,0.00648933436660453,0.005571966419802024,0.00470819362468018,0.005435144452640011,0.0058207818785919645,0.005159431691459284,0.004740610429775814,0.008095871863951361,0.005733810493195094,0.0055927347664738,0.00619848204209287,0.004987421503878602,0.005024814925562083,0.005255955538954385,0.008430731673218655,0.005621599312324598,0.007538407780505094,0.005114408138334899,0.005333437431319429,0.005281646109489801,0.0054284003164476085,0.004962816006281824,0.00411775502345144,0.005551753125534311,0.005074035420912749,0.005760049663476683,0.005340167183186735,0.005195256878189147,0.004805997798450111,0.004938247927757684,0.004854810792283218,0.005055082905720465,0.006085948054376426,0.005866909739355118,0.005745339110653596,0.005123811145141339,0.00509117111193415,0.0048887161384662745,0.005065041250377377,0.005615392201450207,0.004930889971894073,0.005439521156464412,0.005047526297525904,0.0061980862136860986,0.00697337840921659,0.005946777438427299,0.006288987413545206,0.005032384705082613,0.005487740838321167,0.005544622526426035,0.00409105072042253,0.004000631386343509,0.006733903720217858,0.005362310247747024,0.005361830294231671,0.004916032306770488,0.004792473015383441,0.00473839386435674,0.005297289055549298,0.005633351209079882,0.003978970345576111,0.004853448607488466,0.005836840912398996,0.005005600224011846,0.00707290776878136,0.005413886801956511,0.006004725337791083,0.004691464619463361,0.005260378278183903,0.005173517861704619,0.0062795988484057675,0.005233547094023531,0.004597309380508958,0.004520429609048459,0.006203520555404772,0.005351280330116683,0.00499784591279368,0.006144684903723916,0.006468829639621762,0.006412566219304711,0.006782913254310108,0.00697248786409687,0.006750993109835408,0.006102608105429622,0.006227548349420769,0.004909199903831667,0.005215975799664686,0.00698138680173915,0.00637105038493819,0.005885778833606507,0.0048076120034451185,0.0049914643189169754,0.006078092120627931,0.008237623204259772,0.006342500953128202,0.005825820425232213,0.005040366541804341,0.00547248833522579,0.0051184212838946965,0.005214468279477014,0.004429883766936739,0.006614724713243208,0.0066525155746316985,0.004800821986534529,0.004774633068677135,0.006485954750487968,0.0048118935305323345,0.004802957583663308,0.005011719003164296,0.007010091596382324,0.007949277645579901,0.005839268178103304,0.004934205673379144,0.004465050732528652,0.005327572582765031,0.004012094260604582,0.006395868539733132,0.004525318597572415,0.005638029589399988,0.005313300915480891,0.005964322326557604,0.004479513534798552,0.005298224153687781,0.004640979647712198,0.0029872419200649997,0.005825779342364266,0.005930444206372006,0.004315996307426621,0.006341837927771091,0.005457393716361096,0.005277444917922269,0.0058913748363348855,0.004575906366542123,0.007099094040679529,0.0055051555335638,0.005542633744536953,0.0033244389899249626,0.004511044734721006,0.005596832917381859,0.005816592993940579,0.005920429329071853,0.004848404353325747,0.005148356423559781,0.0060313729337963685,0.005870830175906812
11-1011,Chief Executives,0.011427347096157291,0.0,0.008703527485592312,0.005994430844881683,0.00028943751464977324,0.017452668616823045,0.0,0.0,0.0,0.003586782193621281,0.008608902385197289,0.0,0.0,0.0,0.011922998209609775,0.0,0.0085574318880769,0.011699393319999772,0.0,0.0,0.008023996411720023,0.0,0.001131547861342509,0.0018436629074717278,0.01531412916912994,0.0,0.017161132427492204,0.018741394033667907,0.01411892154488155,0.0,0.0,0.017912028721217357,0.0,0.004459362797083161,0.010659312170583812,0.0,0.0,0.01152636015907134,0.004009150105713008,0.0,0.012724818150235349,0.0,0.0,0.010488190090671886,0.0,0.0078040325348384555,0.0,0.0049221889454856525,0.014829288576298607,0.0069234269899922365,0.006905261104825431,0.004640865266951774,0.009197167337279004,0.0,0.011465788362273367,0.01102410838259005,0.005640584401498362,0.009616371235200389,0.0009963923090507295,0.0,0.0,0.0,0.0,0.0,0.020504236168298044,0.006729366352910958,0.0,0.0,0.0,0.002281762578717282,0.008661504858860499,0.010579951069123067,0.013184832748896673,0.0,0.0027480137155744856,0.0,0.0,0.01576594199450237,0.0,0.0,0.0,0.006170306304438041,0.00987251063968279,0.009965790583741996,0.0,0.006876047276431166,0.004488242862551179,0.0018435494145328216,0.0,0.008321351591736689,0.012899359582371985,0.010335805275272452,0.00521946198031876,0.0,0.003996437608187874,0.003896548262110657,0.008606568680021406,0.0,0.0,0.0,0.0,0.006410944632498674,0.016799041692038368,0.008739833482507887,0.0,0.0,0.00816742768214082,0.006545976057535102,0.0,0.017081982677413614,0.029317378787740888,0.0065284099015957674,0.0,0.004608872243146006,0.005188534203011628,0.010763738367959158,0.007436671004228141,0.0,0.006226542150898648,0.0,0.008584137982913187,0.0042090421712956474,0.0,0.0,0.0037802434994407925,0.008932277182034187,0.0,0.0,0.004238951172577657,0.0,0.0,0.0,0.012680650030964946,0.0,0.01760174482788647,0.011887632236055932,0.0031334740696000187,0.027223591214684525,0.00784702071454411,0.0,0.01593936792454087,0.0,0.0,0.0,0.0,0.0059763688580633184,0.006619938318612317,0.0,0.0,0.009834959727434906,0.008491277054754873,0.008090459573836242,0.0188837340755417,0.009894136945871186,0.017866036273884008,0.007914803215265111,0.0,0.008089220059387349,0.020959622874219087,0.0,0.009888590747957676,0.0,0.0,0.0,0.0,0.012706256643224704,0.0083008454058242,0.0,0.0,0.0,0.0,0.012217524145715456,0.01899710976233033,0.0026066300503869494,0.012023026145496048,0.012389787875222665,0.0,0.0,0.013786290268394955,0.0,0.011319904969868289,0.0
11-1021,General and Operations Managers,0.008371269910394018,0.0,0.0044965387786909,0.008412980335768514,0.0,0.021092230899124136,0.0028975083636399333,0.0032110944944540366,0.0,0.0,0.011814491503873977,0.0,0.0,0.0029003396679523276,0.006232363575505936,0.0,0.005463258249268625,0.009404847835916507,0.0,0.0,0.0,0.0,0.0,0.010875692818880034,0.018828835897649162,0.0,0.019880345296578134,0.006746228110177937,0.019296872186327932,0.0011038119227856778,0.0,0.00802699793841045,0.0,0.006591415360582905,0.0,0.0,0.00011579209735701575,0.006789916125429438,0.0,0.0,0.014325452411894903,0.0,0.010548447626537966,0.01032987657445959,0.005131563473419109,0.004012667551688136,0.0006678277807175217,0.0,0.017256917399786763,0.010835730270826285,0.007478200733775506,0.004919698295960741,0.005558866759673807,0.0,0.0,0.008592853992506061,0.0053122427847153795,0.006891990153121931,0.005067146104177143,0.0,0.003236801598689047,0.0016923596521313446,0.0008543434912220602,0.0,0.02183761486551426,0.01071447329114245,0.0004239737683752812,0.0,0.0,0.006104347021150424,0.007376322601410247,0.014178495737772839,0.01589745266012142,0.0,0.015480176716267469,0.003932215988098642,0.0,0.012084591583179,0.0,0.0,0.0,0.007758139727668258,0.0051735458801319455,0.011003389538992653,0.0006305533360010914,0.007887095097281785,9.291521499896451e-05,0.0,0.0,0.008956600692539493,0.014869264518864394,0.010722210722145398,0.0,0.0,0.003965084726501028,0.004177994870610396,0.0015511993154690403,0.0,0.0,0.0,0.0016694076385835542,0.0076562347395246685,0.006646108182095968,0.002009627512345955,0.0,0.0,0.009394306697398417,0.009656186811924625,0.0,0.017346235866062855,0.026160611423806775,0.0,0.0,0.0,0.00706340987039623,0.009566078970854115,0.009264207751420842,0.0,0.009691790130847968,0.0,0.005307730312869984,0.007100827467966396,0.0,0.0,0.01157931131204495,0.006523368470642085,0.0,0.0,0.01166688043255819,0.0,0.0,0.0,0.004320791942515248,0.0,0.013064260542160826,0.01243232400279703,0.004989106323910239,0.029243045039530347,0.008202435341902714,0.0,0.0072574894925893935,0.0,0.0,0.0,0.0,0.008029561128758151,0.008209470654120936,0.0,0.0,0.015827884088361777,0.0,0.011957050344008662,0.023474183428763656,0.013068165550063456,0.024246079327590136,0.013669145549552703,0.0007436760763256632,0.0,0.0183633377009723,0.0,0.021380683630680436,0.0,0.0,0.0,0.0,0.013744757000787543,0.0,0.0020246492286031667,0.0,0.0,0.00926733959037726,0.003136891042083247,0.02035384114826098,0.0,0.02074482472465679,0.008813049717783792,0.0015891441686803995,0.0,0.014910583722757347,0.0017041242575947168,0.016846305744160017,0.0
11-2011,Advertising and Promotions Managers,0.005194370112363895,0.0,0.010405585134692138,0.01433012060961469,0.0,0.0036627640410454737,0.0,0.0,0.0,0.0,0.014897072063837944,0.0,0.0,0.0,0.0067702542112481065,0.0,0.0,0.023151717219440798,0.0,0.0,0.01355570654745799,0.0,0.006959085424664897,0.0,0.02827018870828338,0.0,0.018672985392980138,0.01879740911744318,0.0,0.0,0.0,0.015348553287348658,0.0,0.01692422283540421,0.004795641354107778,0.0,0.0,0.010194587239632397,0.002009266561803699,0.0,0.005847041990796375,0.0,0.0,0.0,0.0,0.0,0.0,0.016090987733488465,0.003210430723545463,0.0,0.0055085106366749535,0.017960507581851373,0.0,0.0,0.007054651002573063,0.010211102067387108,0.0,0.014789201840216832,0.0023819479000881283,0.0,0.0,0.0,0.0,0.0,0.0,0.002149954364894534,0.0,0.0,0.0,0.005454718521516195,0.005148316935711521,0.0,0.0156720889556999,0.0,0.006022667102415023,0.0,0.0,0.010626693585905365,0.0,0.0017734113505198214,0.0,0.0,0.009746873546844304,0.013253640145463121,0.0,0.01613130425448284,0.014450267268432652,0.0,0.0,0.013447713556972819,0.0,0.01609865432641405,0.0033213548792576496,0.0,0.0,0.00627296897463229,0.00470887977717417,0.0,0.0,0.0,0.0,0.011035641737769063,0.013212311202999984,0.014934574844168193,0.0,0.0,0.0,0.01236138408315599,0.0,0.0,0.027879759504856983,0.00882325396733794,0.0,0.0008805645256338844,0.0,0.014362802839986073,0.01777790005127953,0.0,0.010883598665003722,0.004084113814908567,0.010981623751261929,0.016055811783953402,0.0,0.0,0.008321352509385939,0.01739890443360624,0.0,0.0,0.0,0.0,0.0,0.0,0.026794166391013636,0.0,0.01961507938508185,0.012604232503539937,0.0016493592587733341,0.022732835804194024,0.008825166171610208,0.0,0.010896616159340055,0.0051405410645589756,0.0,0.0,0.0,0.0,0.01337579724860415,0.0,0.0,0.0,0.010080687999500293,0.014250950304742053,0.01544870072879597,0.019620942483093574,0.0056608395350959545,0.010268152202999257,0.0,0.012836425702598733,0.01615393772443784,0.0,0.00016355776300867685,0.0,0.01084074180292022,0.0,0.0,0.02063679753087002,0.0041683562136335265,0.0,0.0,0.0,0.003380441277759318,0.025587992763683745,0.01570579098521811,0.0,0.013109420516940409,0.017164942350163945,0.0,0.0,0.006843206913132438,0.0,0.026177304615055016,0.0
11-2021,Marketing Managers,0.01792132900661531,0.0,0.012927331875346388,0.010800460345635409,0.0,0.01827560493751286,0.0,0.0,0.0,0.0,0.011227765660506952,0.0,0.0,0.0,0.016997365614983908,0.0,0.006374708027486533,0.014877836186302689,0.0,0.0,0.0056229874129492844,0.0,0.008451212833824667,0.0,0.01829000970071088,0.0,0.014073631601969741,0.014167408447170732,0.014332044010132385,0.0,0.0,0.019435919195638963,0.0,0.010337557698731495,0.007356259820306813,0.0,0.0,0.007683552582795114,0.002533848602748554,0.0,0.005017405660837134,0.0,0.0,0.009887497447853003,0.0,0.0022905726744343676,0.0,0.016072782504202916,0.0024196676822662616,0.012474278308700546,0.00415170620790179,0.013847142800179913,0.006923128501599941,0.0,0.009305794915854218,0.02036962219634561,0.0,0.01114646501381784,0.001795248940403935,0.0,0.0,0.0,0.0,0.0,0.012282651389668062,0.0016203978665322294,0.0,0.0,0.0,0.004111163659621336,0.0150474953676306,0.007687417314614091,0.016136393352819058,0.0,0.005775252672871525,0.0,0.0,0.020285225957870565,0.0,0.0,0.0,0.0,0.02162350320001859,0.006223039866859872,0.0,0.016314527193229497,0.005498078805780635,0.0,0.0,0.01013539948254866,0.012610561491138431,0.023182465619004406,0.0,0.0,0.0,0.007020602302170921,0.0038479789970843115,0.0,0.0,0.0,0.0,0.007278117712866311,0.012598237479668675,0.0022741192052597396,0.0,0.0,0.0,0.010803181638737391,0.0,0.021585044163782888,0.024031135720043922,0.0,0.0,0.0004626100852338996,0.0,0.008119262094239006,0.00756796757950764,0.0,0.006443628680472836,0.0,0.010547174464614362,0.0078095108006458825,0.0,0.0,0.0,0.007381923978914559,0.0,0.0,0.0,0.0,0.0,0.0,0.017541609949867695,0.0,0.02324880284094403,0.005328077874902028,0.0034444193481784438,0.017133497919222335,0.009281976697834465,0.0,0.011008947632121248,0.0,0.0,0.0,0.0,0.011888961887130454,0.01087245589940749,0.0,0.0,0.007029814472222568,0.0040431958626951205,0.006904602838678341,0.011643522351165758,0.008457564655622037,0.0034743560283596034,0.012569732389539191,0.0,0.004774611667956293,0.01806277031144705,0.0,0.018639712338865463,0.0014261696636971523,0.008170552443302859,0.0,0.0,0.007602339819246294,0.009048843342432018,0.0,0.0,0.0,0.0,0.01928539952295649,0.023032656933539224,0.0,0.014230725087441025,0.009972955434275949,0.0,0.0,0.007969336008261912,0.0,0.030220174219471267,0.0
11-2022,Sales Managers,0.013208143165040792,0.0,0.011359501221364539,0.009490577303234684,0.0,0.020814954730508255,0.0,0.0,0.0,0.0,0.009866058902452835,0.0,0.0,0.0,0.018191493521875733,0.0,0.02014257522051776,0.012807622857427148,0.0,0.0,0.004941029827425491,0.0,0.0017915032683295438,0.0,0.01607179188539456,0.0,0.012366777376273255,0.012449180937802291,0.012593849450731052,0.0,0.0,0.019261985702467666,0.0,0.007768470533083548,0.016876168692581305,0.0,0.0,0.006751689040731852,0.0022265426907285757,0.0,0.005124231916209777,0.0,0.014835680840306505,0.0037402739113813702,0.0,0.0053589797646511625,0.0,0.015329280473186645,0.0006010667449923414,0.0031213050193539464,0.0,0.0057105231275975925,0.008307165263288101,0.0,0.00817718534123898,0.008989938879589602,0.00163431380016495,0.00979461842237017,0.0015775206150670173,0.0,0.0,0.0,0.0,0.0,0.01876755447125011,0.0045816013606767405,0.0,0.0,0.0,0.01797901102672673,0.008929389388214823,0.0008394185173866387,0.006036448928200308,0.0,0.011229541318923753,0.0,0.0,0.018156940414968993,0.0,0.0,0.0,0.004395544882728251,0.012821712904440693,0.014378059049512825,0.0,0.013930071136000075,0.0,0.0,0.0,0.008906175219389115,0.017684648113391918,0.008658391296762451,0.0,0.0,0.0,0.008351699347004499,0.0,0.0,0.0,0.0,0.0,0.0,0.017673530054831157,0.007838824740353571,0.0,0.0,0.0,0.010363801569619493,0.0,0.0215451435868616,0.023564980083341302,0.0,0.0,0.009770397007878287,0.0017491587200703963,0.00951222214784078,0.009212050457011376,0.0,0.010520577129688517,0.0,0.009268010009182301,0.0,0.0,0.0,0.005195130390028917,0.006486642043623809,0.0,0.0,0.0,0.0,0.0,0.0,0.015414158278881747,0.0,0.02786765320739388,0.0,0.013020761989882616,0.020842756371340865,0.008156255803783374,0.0,0.012335690833709946,0.00286953357932504,0.0,0.0,0.0,0.0,0.009669723690460826,0.0,0.0,0.021945385140107476,0.0,0.0,0.020195472645296857,0.010324465643390707,0.02219533901958079,0.00425349273250883,0.0,0.008501330431650673,0.02323461987141856,0.0,0.019271662245859286,0.0,0.0,0.0,0.0,0.013667374308525847,0.007951396931049903,0.0,0.0,0.0,0.007653292997184325,0.01694646053400383,0.02535479665166065,0.0,0.007089342996102743,0.00876343243359614,0.0,0.0,0.0,0.0,0.03284692590000655,0.0
11-2031,Public Relations and Fundraising Managers,0.00383927153920854,0.0,0.007690993516489005,0.01059170275120841,0.0,0.0014687870652179739,0.0,0.0,0.0,0.0,0.01521127483788305,0.0,0.0,0.0,0.006342623977257187,0.0,0.01398813850422499,0.022896937517261566,0.0,0.0,0.005514303033926964,0.0,0.0019993588893162054,0.0,0.023853728744394183,0.0,0.01380160824518141,0.013893572516844735,0.0,0.0,0.0,0.019060250417928134,0.0,0.009460229477257732,0.007214073741665469,0.0,0.0,0.007535040398822709,0.002084960726661225,0.0,0.007914180557058196,0.0,0.0,0.00240714239937534,0.0,0.006489987372019798,0.0,0.013238909316991078,0.010153902866645786,0.0,0.008298857246331628,0.011549519156712415,0.01082203356771631,0.0,0.0091259270862714,0.013015857000523472,0.009966483035630492,0.01093101963943714,0.0,0.0,0.0,0.0,0.0,0.0,0.005660622015967399,0.008637267309553989,0.0,0.0,0.0,0.009516773417172384,0.01147122381437888,0.004806960068913004,0.015218654149852143,0.0,0.013744568049131493,0.0,0.0,0.019152296870449222,0.0,0.0,0.0,0.0043763882179942495,0.025385081678219703,0.01562009542658228,0.0,0.016225645715290737,0.0028532341645950855,0.0,0.0,0.009939496572226088,0.010569339839848764,0.005535147990178116,0.0,0.0,0.0020521050525562873,0.004636487337188177,0.007877953702814237,0.0,0.0,0.0,0.0,0.01189389533447459,0.017334011805760198,0.01544262011477243,0.0,0.0,0.0,0.010351404023257006,0.0,0.01042688507901758,0.026299060257991714,0.0,0.0,0.0028197785622426494,0.003850954915913443,0.010615858896070718,0.010280860378908957,0.0,0.012727046959941838,0.006481019771633028,0.0034780970112613203,0.01297473389241578,0.0,0.0,0.009147650618762847,0.012859907392111927,0.0,0.0,0.0,0.0,0.0,0.0,0.017202555485676185,0.0,0.025716181808237176,0.011653757307914963,0.0033778436028571697,0.016802331682295935,0.011483828596708351,0.0,0.016737669622217455,0.0,0.0,0.0,0.0,0.0,0.015059442090135631,0.0,0.0,0.0038985990732336535,0.0,0.014295225876182932,0.014930093612952305,0.011522341335609471,0.0,0.014458590810614793,0.0,0.002183540444714626,0.00927484072311342,0.0,0.012024823503324322,0.0,0.0,0.0,0.0,0.01135425086264471,0.011886312212118128,0.0,0.0,0.0,0.0067981664344033575,0.024056475787450623,0.017317558983188146,0.0,0.013600147962642278,0.0034821503535907013,0.0014481888725576075,0.0,0.011951306252705664,0.0,0.026859975149999892,0.0
11-3011,Administrative Services Managers,0.0012765388769014922,0.0,0.006338675278512817,0.01302912981698936,0.0,0.024114822352838666,0.0,2.394997277706473e-05,0.0,0.005214474627931835,0.013986718762261369,0.0,0.0016802608110699396,0.0,0.0,0.0,0.008899938476977568,0.01175041670322696,0.0,0.0,0.0012820789088615072,0.0,0.0,0.007869127622898224,0.0030534160984257734,0.0,0.038517913874972776,0.0013713211685133376,0.004017882073480409,0.0,0.0,0.004867318726042113,0.0,0.009291778332822557,0.00916388356863062,0.0,0.0,0.009571600647902183,0.004172480653192527,0.0,0.006757365904060704,0.0,0.0016655703246229473,0.008950068121208922,0.002309655802363342,0.00026590590219355867,0.005979744063329963,0.0025006392785363357,0.005176377137808424,0.0020432536526792285,0.02045565678231464,0.008224513081530596,0.0036986695914087227,0.0,0.0,0.015586493133802776,0.0,0.005545544037526168,0.0,0.00485247879756187,0.004562850513441865,0.0,0.0,0.0,0.029800961548941452,0.0,0.004276401327876738,0.0,0.0,0.008605168432617093,0.0001386251866659391,0.0009008238259253221,0.009327225913999468,0.006057276501061571,0.02746785340860882,0.0,0.0,0.0,0.0029620731210703685,0.0,0.0041062877177124235,0.002870606062016293,0.013133122353688522,0.008293530647134345,0.004660544187576088,0.02147407434251337,0.0036244023300421773,0.0,0.0,0.01262592989486893,0.013882665736030655,0.015114872879013619,0.0,0.0,0.0,0.005889630692299199,0.015593269891780198,0.0,0.0020317618248700143,0.0,0.002353328515389959,0.0051823836142459246,0.012404912871732903,0.01402192976473449,0.0,0.0,0.005973356601817862,0.011297349201734816,0.0,0.017874263380989085,0.029936208771818233,0.0019152161227383286,0.0,0.0,0.005374200261188021,0.010114375282043672,0.013059557036898138,0.0,0.004583191354284777,0.0,0.0013541097103946392,0.0,0.0009562133729744539,0.0,0.028416652315578154,0.009195854076349642,0.0,0.0,0.013222233237648822,0.0,0.0,0.0,0.0060909286937346095,0.0,0.007586179081561729,0.00168811631364907,0.004290802478334616,0.029547945585830602,0.014587661833083894,0.0,0.002973640207824537,0.0,0.0030589928478077515,0.0,0.0,0.0025908865348180238,0.01140843456699635,0.0,0.0,0.015415823598592488,0.0006087660728512762,0.014683400788142271,0.02379784789833514,0.0064350313649113155,0.029245119273715835,0.012649555798401197,0.0,0.0,0.022501261252911388,0.0,0.022451092557938538,0.0,0.0,0.0,0.0,0.00947043180291472,0.003913629860363079,0.00031409949078377595,0.0,0.0,0.0014025014434165255,0.007558378872111152,0.028692377861982993,0.0,0.017727583171887107,0.008423435122654284,0.008449164383652253,0.0,0.0011711414191433237,0.0024022677963592364,0.0007225452267972383,0.0
11-3021,Computer and Information Systems Managers,0.006136171934574587,0.004444722759504135,0.011656516935705711,0.009738726455411259,0.0,0.01875644359314763,0.0,0.0,0.0,0.0,0.00803197520904771,0.0,0.0,0.004700359820924795,0.010051663910762341,0.0,0.010432606914388217,0.0,0.0,0.0,0.005070222427978558,0.0,0.026968133163236496,0.005280436299236973,0.01059791799989928,0.0,0.009044447691420975,0.01583803000794069,0.01644187781711392,0.0,0.002809148963889599,0.019765626868709,0.0,0.0145126264821264,0.006633106352161334,0.0,0.0,0.006928224762183321,0.003387878612793671,0.0,0.006726299870521866,0.0,0.0,0.012368172109112069,0.00973019752350645,0.004718713778906401,0.0,0.00366604813654464,0.013136948190876331,0.012205748564573116,0.0,0.014539054976274567,0.013373235259825955,0.0,0.008390993368378442,0.009453552858025058,0.013219213318634494,0.012836876658621077,0.022108736307797514,0.0,0.0,0.0,0.0,0.005612005104054653,0.018190912618700494,0.010932724027537238,0.0,0.0,0.0,0.0,0.0,0.006931709573460255,0.018820870711970847,0.0,0.01115165076984513,0.0,0.0,0.016928732172462164,0.0,0.0,0.0,0.0,0.0045103410912953135,0.0,0.0,0.013877862856830604,0.004957592899401706,0.0,0.0,0.009139044070167471,0.008395986867921843,0.016791849447762183,0.0,0.0,0.01037894383566762,0.008570070373968945,0.006165288952761753,0.0,0.0,0.0,0.0,0.0,0.01813563803403478,0.010149512561508785,0.0,0.0,0.004499101634632302,0.004826365965833082,0.0,0.020168562485710747,0.02418113120269902,0.00599626892022626,0.0,0.0,0.006858102676508124,0.007321102066500049,0.009452916996282498,0.0,0.005130354606201134,0.0,0.007463093484225933,0.0,0.0,0.0,0.0063035986746524855,0.0066562476084032615,0.0,0.006086084246811205,0.0,0.0,0.006636496770203024,0.0,0.009008960660047794,0.0,0.007966670594038588,0.0017592703790861976,0.005090732983434927,0.018418463850950213,0.010559007176765072,0.0,0.012658230877807595,0.0,0.0,0.0,0.0,0.012489195084759017,0.0,0.0,0.0,0.013224044317663745,0.003645731501467939,0.0021378537326963033,0.017225628728258113,0.004657877536666376,0.026882823211374557,0.013076411769411498,0.0,0.010844430491091841,0.021187668559926886,0.0,0.01550875203468244,0.0,0.0,0.0,0.0,0.0002367757344506135,0.013485794539610664,0.0,0.0,0.0,0.0,0.010389765050525303,0.008250874606331974,0.0,0.02100394749672926,0.014337964315226727,0.0,0.0,0.011200111205293578,0.0,0.009832194349706868,0.0
